0.022185,0.024387,0.031457,0.036147,0.037711,0.046662,0.05563,0.061451,0.056344,0.051614,0.051863,0.051554,0.051126,0.047425,0.045509,0.041358,0.049336,0.05861,0.060058,0.060881,0.050352,0.048253,0.053214,0.052695,0.053647,0.067021,0.080939,0.080337,0.078493,0.091121,0.093353,0.092087,0.11246,0.12323,0.096696,0.083018,0.084471,0.10541,0.1149,0.094336,0.086866,0.08874,0.091578,0.097847,0.11358,0.12346,0.13561,0.13471,0.12941,0.14711,0.1777,0.18845,0.21027,0.18306,0.1787,0.21597,0.25685,0.20142,0.2551,0.27347,0.2891,0.2468,0.20856,0.17602,0.18215,0.19506,0.19929,0.18787,0.16544,0.16013,0.16114,0.14903,0.13111,0.12948,0.13303,0.11176,0.085011,0.10147,0.11848,0.12358,0.1228,0.11539,0.11132,0.096887,0.076174,0.056125,0.07022,0.066417,0.07899,0.10582,0.10447,0.085992,0.061488,0.05353,0.060583,0.066662,0.053737,0.049674,0.052101,0.061768,0.06224
0.026582,0.030674,0.036166,0.039492,0.041086,0.043764,0.047755,0.047644,0.050185,0.045682,0.038353,0.038128,0.037247,0.042222,0.054902,0.06683,0.059001,0.049382,0.052384,0.066092,0.071004,0.08133,0.084257,0.079437,0.077214,0.071996,0.080375,0.10454,0.10579,0.12795,0.12413,0.10785,0.11387,0.11188,0.11222,0.1147,0.1221,0.088815,0.090309,0.10544,0.12954,0.1562,0.17458,0.1503,0.14384,0.13709,0.15233,0.17337,0.19696,0.20013,0.1733,0.16955,0.19462,0.18464,0.18697,0.28891,0.24344,0.29459,0.28521,0.23106,0.19473,0.19607,0.23959,0.24556,0.21338,0.18285,0.18227,0.14889,0.16761,0.18007,0.15112,0.13518,0.15083,0.22446,0.21121,0.14806,0.11851,0.10895,0.1024,0.11327,0.12456,0.11154,0.11367,0.10262,0.08619,0.069073,0.065137,0.078686,0.088681,0.098083,0.073132,0.064155,0.069092,0.063375,0.057942,0.045167,0.041339,0.058695,0.06365,0.052214,0.056874
0.026524,0.038687,0.043572,0.040888,0.037599,0.040754,0.055124,0.066662,0.068423,0.045769,0.037917,0.038434,0.038032,0.041859,0.057186,0.075611,0.062783,0.05541,0.064461,0.062303,0.061578,0.079259,0.080651,0.080753,0.080184,0.074302,0.086484,0.099517,0.12172,0.12386,0.108,0.10076,0.11777,0.1424,0.14743,0.1289,0.13547,0.08632,0.098309,0.10947,0.13409,0.15496,0.15369,0.13446,0.13872,0.1428,0.15471,0.16642,0.17892,0.21175,0.25175,0.17987,0.17344,0.1737,0.17111,0.22228,0.24432,0.29346,0.22412,0.24686,0.24012,0.22421,0.21791,0.21766,0.18748,0.21643,0.23834,0.17903,0.20232,0.1863,0.16,0.12869,0.15558,0.22889,0.19671,0.13521,0.12656,0.11908,0.11711,0.12336,0.12313,0.10748,0.099606,0.093053,0.089583,0.067977,0.071768,0.079163,0.10294,0.10444,0.07093,0.068554,0.074463,0.056568,0.053753,0.04745,0.046104,0.054692,0.059104,0.045224,0.047472
0.026057,0.038458,0.043253,0.040501,0.037442,0.040726,0.055018,0.065616,0.06763,0.04658,0.03805,0.038498,0.037377,0.041776,0.057199,0.075603,0.063427,0.055657,0.063875,0.062039,0.060112,0.078306,0.079246,0.078915,0.079391,0.073809,0.086667,0.09947,0.12097,0.12519,0.10954,0.10196,0.11778,0.14435,0.14997,0.13024,0.13501,0.085553,0.098605,0.10982,0.13414,0.15343,0.1534,0.13449,0.13906,0.14092,0.15344,0.16589,0.18153,0.21449,0.25469,0.17994,0.17292,0.17334,0.17404,0.22077,0.24206,0.29682,0.22639,0.24711,0.23906,0.22216,0.21562,0.22017,0.19141,0.21711,0.23918,0.17681,0.19848,0.18461,0.15893,0.129,0.15592,0.22911,0.19543,0.13409,0.12627,0.1188,0.11593,0.12322,0.12345,0.10717,0.10004,0.092942,0.089394,0.067579,0.070997,0.078755,0.10221,0.10494,0.0697,0.069185,0.075267,0.056984,0.053751,0.047111,0.045717,0.053963,0.058449,0.045105,0.046272
0.026066,0.039006,0.046141,0.043181,0.040189,0.041062,0.054524,0.063934,0.069873,0.049197,0.0393,0.040465,0.039335,0.040652,0.051757,0.072024,0.061517,0.05231,0.063168,0.062677,0.057083,0.075162,0.079868,0.078894,0.078509,0.071054,0.07893,0.098919,0.12126,0.12942,0.11155,0.10324,0.11982,0.13675,0.14747,0.13039,0.13984,0.093952,0.10268,0.11269,0.13052,0.15878,0.14912,0.1351,0.13517,0.14212,0.15295,0.1614,0.17301,0.20741,0.24518,0.17839,0.16908,0.17501,0.17392,0.23667,0.23691,0.29133,0.22005,0.23983,0.23416,0.22149,0.21737,0.20999,0.18051,0.1964,0.22991,0.17588,0.19456,0.18131,0.15639,0.12616,0.14173,0.20548,0.19575,0.13549,0.12421,0.11637,0.11259,0.12109,0.12325,0.10888,0.10011,0.091392,0.087899,0.064632,0.069058,0.077214,0.10103,0.10598,0.071117,0.069299,0.075327,0.061479,0.056026,0.046319,0.044822,0.053921,0.059381,0.044195,0.05168
0.023055,0.022674,0.02906,0.032504,0.039641,0.044919,0.046714,0.04702,0.04027,0.037533,0.036356,0.03947,0.041075,0.041156,0.048894,0.0602,0.056522,0.053206,0.061464,0.07199,0.078135,0.082376,0.083272,0.074557,0.061274,0.056755,0.069187,0.087868,0.10806,0.1352,0.16931,0.17392,0.15298,0.1248,0.11064,0.086527,0.10868,0.089647,0.085796,0.094544,0.10556,0.099305,0.10282,0.11274,0.12854,0.11991,0.12042,0.14953,0.17227,0.20194,0.16169,0.15193,0.17621,0.1905,0.16087,0.25962,0.25586,0.30695,0.33331,0.2764,0.18662,0.16235,0.19894,0.20196,0.20909,0.22439,0.21204,0.15489,0.18641,0.18405,0.14313,0.11391,0.13189,0.1745,0.16763,0.14591,0.13226,0.13207,0.10334,0.086093,0.096643,0.076011,0.084069,0.087361,0.0816,0.058784,0.063855,0.073296,0.094329,0.09361,0.09595,0.077236,0.070087,0.057036,0.052698,0.06169,0.055584,0.053869,0.045192,0.043521,0.046699
0.024319,0.03093,0.033744,0.03549,0.042651,0.045447,0.050589,0.048634,0.041857,0.034921,0.035496,0.035701,0.03529,0.0393,0.055564,0.066807,0.061467,0.052387,0.053246,0.058044,0.065519,0.072967,0.078688,0.074719,0.070931,0.064837,0.071455,0.086813,0.1013,0.11179,0.12979,0.13265,0.12599,0.116,0.1064,0.094231,0.10925,0.088116,0.089258,0.099544,0.1015,0.096299,0.10264,0.10288,0.11843,0.12168,0.12612,0.15729,0.17561,0.20036,0.16813,0.15083,0.17273,0.18889,0.17209,0.25366,0.27707,0.31049,0.29772,0.24758,0.20985,0.17267,0.21176,0.19862,0.20972,0.24862,0.22575,0.16856,0.18698,0.17773,0.15289,0.11676,0.13629,0.19156,0.17261,0.13493,0.13406,0.13767,0.093215,0.066473,0.080341,0.088659,0.10081,0.094727,0.089386,0.0744,0.080352,0.076692,0.1,0.1038,0.084352,0.075574,0.068208,0.055699,0.055019,0.061652,0.054763,0.059955,0.056242,0.05131,0.04984
0.02596,0.035904,0.046725,0.042797,0.040026,0.038733,0.050424,0.06353,0.073558,0.051863,0.041884,0.045902,0.043989,0.040532,0.04441,0.064457,0.060154,0.050363,0.064795,0.065553,0.052095,0.066343,0.07283,0.075082,0.076555,0.063484,0.069536,0.097133,0.12274,0.1319,0.11533,0.10967,0.12694,0.1323,0.14688,0.13626,0.14307,0.10194,0.094017,0.10373,0.11443,0.14251,0.13924,0.12928,0.12884,0.14084,0.15013,0.15516,0.17271,0.20605,0.22455,0.16416,0.15864,0.15941,0.1781,0.24259,0.22541,0.26816,0.22892,0.24992,0.25321,0.20449,0.20383,0.21413,0.17059,0.18649,0.21748,0.17284,0.18795,0.17508,0.15681,0.13139,0.13739,0.18768,0.19693,0.13701,0.11779,0.10947,0.10597,0.11046,0.11446,0.11573,0.098911,0.088128,0.079682,0.060738,0.064847,0.073522,0.094641,0.11783,0.07724,0.06827,0.073679,0.061927,0.055373,0.044533,0.039999,0.048983,0.056544,0.045196,0.054879
0.02606,0.026735,0.037317,0.055191,0.048157,0.040923,0.04341,0.064088,0.063464,0.041808,0.04031,0.051441,0.055828,0.052688,0.05256,0.057705,0.063062,0.042838,0.044573,0.054368,0.070499,0.096628,0.11382,0.10763,0.096479,0.085762,0.07544,0.087765,0.13265,0.18324,0.16022,0.12679,0.13072,0.12287,0.10449,0.12384,0.15067,0.14301,0.11282,0.12634,0.15104,0.15416,0.14781,0.14003,0.16875,0.16199,0.13018,0.12035,0.14098,0.20096,0.23521,0.18577,0.18817,0.18784,0.22695,0.2772,0.21305,0.18711,0.16198,0.1744,0.22746,0.19185,0.13475,0.15863,0.16633,0.19356,0.17892,0.20396,0.217,0.23947,0.18145,0.20427,0.18824,0.15975,0.1378,0.12714,0.11448,0.11223,0.135,0.11799,0.13129,0.13136,0.11249,0.10629,0.090605,0.067981,0.062507,0.06824,0.07294,0.092491,0.081869,0.08162,0.056784,0.034125,0.050696,0.048557,0.050611,0.054508,0.059537,0.052425,0.057188
0.026648,0.038833,0.043425,0.040683,0.037481,0.040648,0.055304,0.066287,0.067393,0.046044,0.037432,0.037886,0.037595,0.041391,0.056509,0.075033,0.062605,0.054923,0.063567,0.06172,0.06061,0.079102,0.081082,0.080252,0.080051,0.074495,0.087895,0.099698,0.1205,0.12449,0.1087,0.10205,0.11816,0.1431,0.14689,0.1278,0.13585,0.0873,0.099698,0.11029,0.13442,0.15511,0.15406,0.13462,0.13871,0.14121,0.15349,0.16538,0.17949,0.21272,0.25446,0.1809,0.17246,0.17376,0.16923,0.22357,0.24164,0.28948,0.21615,0.23589,0.23782,0.22718,0.22026,0.21912,0.18851,0.21395,0.23999,0.18253,0.20337,0.18734,0.16038,0.12873,0.1546,0.2286,0.19672,0.13485,0.12693,0.12031,0.11729,0.12376,0.12242,0.10697,0.099923,0.09326,0.088784,0.067219,0.071197,0.079448,0.1037,0.10497,0.069946,0.068939,0.075201,0.057201,0.05382,0.047055,0.045953,0.054382,0.058931,0.045258,0.047387
