0.89014,1.1742,1.1552,0.96773,0.87342,0.90541,0.82579,0.84474,1.097,1.0596,0.80099,1.0154,1.0351,1.1087,1.1555,1.0427,0.90707,0.82892,0.99623,0.94232,0.82311,0.90582,1.0961,1.0151,0.82289,1.048,0.84577,1.0684,0.99712,1.1211,1.0758,0.92868,0.98085,0.85998,1.1346,0.88789,1.0655,1.1588,1.1118,1.0174,1.0759,1.076,0.92791,1.1877,0.96121,8.537,8.8219,9.1058,9.3882,9.6689,9.9474,10.223,10.497,10.767,11.033,11.296,11.554,11.808,12.057,12.301,12.539,12.772,12.998,13.218,13.432,13.638,13.837,14.029,14.213,14.389,14.557,14.717,14.868,15.01,15.143,15.267,15.382,15.488,15.584,15.67,15.746,15.813,15.869,15.916,15.952,15.978,15.994,16,15.996,15.981,0.67126,1.0274,1.3822,1.7353,2.0861,2.4343,2.7794,3.1209,3.4584,3.7915,4.1198,4.4428,4.7601,5.0714,5.3761,5.674,5.9647,6.2477,6.5228,6.7895,7.0475,7.2966,7.5363,7.7664,7.9865,8.1965,8.396,8.5847,8.7625,8.9291,9.0843,9.2279,9.3597,9.4796,9.5873,9.6828,9.7659,9.8365,9.8946,9.94,9.9728,9.9928,10,9.9944,9.9761
1.1509,1.157,0.84565,0.98665,0.90994,1.0334,0.88775,1.0976,1.1928,0.83984,1.0824,0.91215,1.1866,0.89022,0.87578,1.1402,0.87276,0.8753,1.0138,1.193,0.93183,0.80049,1.0515,1.1641,0.92505,0.81419,0.86325,0.90053,0.87408,0.87513,1.1118,1.0459,0.94412,1.1422,1.1066,1.1543,0.84045,0.92805,0.80394,1.0553,0.81931,0.87657,0.86271,0.94897,0.83905,9.9478,11.532,12.96,14.166,15.098,15.714,15.987,15.904,15.47,14.702,13.637,12.32,10.812,9.1777,7.4913,5.8276,4.2606,2.86,1.6882,0.79742,0.22723,0.0030323,0.13481,0.6167,1.4272,2.5304,3.877,5.4071,7.0527,8.7404,10.395,11.943,13.316,14.452,15.301,15.824,16,15.819,15.291,14.437,13.298,11.922,10.372,8.7162,7.0285,2.4348,4.4155,6.1997,7.7079,8.873,9.6431,9.984,9.8804,9.3371,8.3781,7.0461,5.4005,3.5146,1.4721,-0.63585,-2.7155,-4.6743,-6.425,-7.8897,-9.0032,-9.716,-9.9962,-9.8315,-9.2291,-8.2159,-6.837,-5.1538,-3.2411,-1.1842,0.92548,2.9939,4.9291,6.6449,8.0649,9.1259,9.7806,10,9.7742,9.1134,8.0469,6.6222,4.9027,2.9649,0.89523,-1.2143
1.1899,1.0244,1.0344,1.0486,1.1989,0.88161,0.85925,1.0138,1.0194,1.0557,0.98948,0.84537,1.1707,1.1457,0.95714,1.1843,1.1077,1.1525,1.1385,0.89289,0.91723,1.1553,1.0308,0.96776,0.8914,0.8864,1.0185,1.1859,0.97976,0.90924,1.1273,1.0262,1.0357,1.0044,0.81407,0.80967,0.97326,1.0097,1.1829,1.1837,0.93541,0.97343,0.89304,1.029,1.1285,9.712,11.068,12.328,13.45,14.401,15.149,15.672,15.952,15.981,15.758,15.291,14.592,13.686,12.6,11.369,10.031,8.6298,7.2082,5.8115,4.4841,3.2676,2.2006,1.3168,0.64397,0.2035,0.0092487,0.067355,0.37598,0.92539,1.6982,2.6701,3.8102,5.0827,6.4473,7.861,9.279,10.657,11.95,13.119,14.127,14.941,15.535,15.892,15.999,15.854,2.14,3.8352,5.4094,6.8127,8.0009,8.9364,9.5897,9.9401,9.9766,9.698,9.1132,8.2405,7.1076,5.7503,4.2113,2.5394,0.78721,-0.98981,-2.7356,-4.3949,-5.9155,-7.2492,-8.3541,-9.195,-9.7456,-9.9884,-9.9158,-9.53,-8.8433,-7.8772,-6.6624,-5.2372,-3.6466,-1.9408,-0.17376,1.5988,3.3209,4.938,6.3993,7.6584,8.6757,9.419,9.8648,9.9991,9.8176
1.0816,0.99061,1.0179,1.0705,1.13,1.1957,0.90393,0.80359,1.1139,0.85489,1.0528,1.1235,0.97771,0.81443,0.94262,0.85971,0.82873,1.1318,1.1042,1.1952,1.0923,1.1125,0.88203,0.93635,1.1409,1.138,0.9201,1.009,0.85506,0.91371,1.0453,0.83857,0.93692,1.0681,0.97346,1.0796,0.97033,1.1353,1.0969,0.82532,0.83018,1.0717,1.0369,0.91989,0.96181,9.7974,11.206,12.505,13.648,14.597,15.32,15.79,15.992,15.92,15.575,14.969,14.124,13.067,11.837,10.475,9.0269,7.544,6.0768,4.6757,3.389,2.261,1.3304,0.62922,0.18166,0.0030828,0.099634,0.46799,1.0955,1.9605,3.0333,4.277,5.6488,7.1015,8.5851,10.049,11.441,12.716,13.828,14.74,15.42,15.845,15.999,15.879,15.487,14.838,2.2468,4.0077,5.6308,7.0602,8.2467,9.1494,9.7374,9.9904,9.8996,9.4683,8.7112,7.6544,6.3343,4.7962,3.0931,1.2837,-0.56998,-2.404,-4.1553,-5.7637,-7.1738,-8.337,-9.2135,-9.7729,-9.9961,-9.8755,-9.415,-8.6307,-7.5494,-6.2083,-4.6537,-2.939,-1.1232,0.73131,2.5606,4.3019,5.8951,7.2855,8.4252,9.2751,9.8059,9.9993,9.8487,9.3593,8.5479
1.0704,1.0647,1.1506,1.1016,0.82056,0.88573,0.84864,1.0035,0.90998,0.89656,0.9862,0.89185,0.87431,0.99348,0.8747,0.95026,1.1736,0.87591,0.95828,0.80141,0.89881,1.1783,0.96283,0.98778,1.0037,1.1368,0.92925,0.91524,1.0405,0.88163,1.039,1.0316,0.8739,1.1856,1.0198,1.0308,0.87609,0.83811,1.1858,0.94877,0.80252,0.81684,0.83758,1.1286,0.97476,9.2063,10.047,10.864,11.648,12.389,13.081,13.714,14.281,14.776,15.192,15.526,15.774,15.931,15.998,15.972,15.855,15.647,15.351,14.97,14.509,13.974,13.369,12.703,11.982,11.216,10.412,9.5813,8.7319,7.874,7.0177,6.1726,5.3486,4.5551,3.8013,3.0958,2.4468,1.8617,1.3473,0.90954,0.55339,0.28299,0.10144,0.010839,0.012227,0.10559,1.5078,2.5584,3.5795,4.5594,5.4868,6.351,7.1421,7.851,8.4694,8.9904,9.4078,9.7169,9.9141,9.9972,9.9651,9.8183,9.5585,9.1886,8.7129,8.1368,7.4671,6.7114,5.8784,4.9778,4.0198,3.0156,1.9766,0.91483,-0.15745,-1.2279,-2.2842,-3.3143,-4.3061,-5.2484,-6.1303,-6.9415,-7.6728,-8.3158,-8.8631,-9.3083,-9.6463,-9.8732,-9.9865,-9.9847,-9.868
1.0641,1.0487,0.83313,0.94317,0.89232,1.1418,1.1693,1.1688,0.99853,1.0327,0.87376,1.1619,0.97954,0.96919,0.94608,1.1024,0.82562,0.92304,1.1777,0.87585,1.159,1.1282,1.1729,1.0763,0.94659,0.85559,1.1621,0.88689,0.80846,0.83488,1.1803,0.95493,1.0966,0.82874,1.1088,0.9274,1.0358,1.0519,0.93339,1.0575,1.1559,0.82461,0.9669,1.102,0.86504,10.048,11.627,13.044,14.236,15.15,15.744,15.993,15.885,15.424,14.633,13.545,12.209,10.686,9.0422,7.3522,5.6912,4.1333,2.7481,1.5973,0.7324,0.19201,0.00024555,0.16567,0.6809,1.5229,2.6541,4.0241,5.5715,7.2274,8.9177,10.567,12.102,13.454,14.562,15.377,15.863,15.997,15.775,15.205,14.314,13.141,11.738,10.169,8.5022,6.8133,2.5597,4.5337,6.3054,7.7955,8.9376,9.6805,9.9913,9.8559,9.2805,8.2907,6.9307,5.2613,3.3569,1.3027,-0.80971,-2.886,-4.8333,-6.5649,-8.0034,-9.0845,-9.76,-9.9997,-9.7929,-9.1489,-8.0964,-6.6823,-4.9699,-3.0356,-0.96578,1.1472,3.2089,5.1274,6.8169,8.2021,9.221,9.8282,9.9966,9.7186,9.0067,7.8927,6.4262,4.6729,2.7108,0.62776,-1.4833
0.9247,0.89878,0.86805,0.90311,1.127,0.89002,0.86243,0.83818,0.86885,1.0472,1.1812,1.0692,1.1925,1.1159,1.1454,1.1869,1.0636,0.88406,1.1094,0.83322,1.1433,1.0713,0.90174,1.1089,0.94591,1.0788,0.88284,0.90554,0.95348,0.83611,0.83188,0.97806,0.84529,0.90681,1.0804,1.0447,1.1788,1.1491,0.90287,0.85212,1.1638,0.96914,1.1928,1.0416,0.95226,9.6282,10.815,11.935,12.961,13.869,14.636,15.245,15.681,15.934,15.997,15.87,15.554,15.058,14.394,13.577,12.626,11.566,10.42,9.2163,7.9837,6.7515,5.5491,4.4052,3.3471,2.4002,1.5869,0.92668,0.43536,0.12465,0.001952,0.070202,0.32777,0.76851,1.3819,2.1533,3.0642,4.0931,5.2151,6.4037,7.6304,8.8659,10.081,11.246,12.334,13.318,2.0353,3.5192,4.9192,6.2017,7.3361,8.2954,9.0567,9.6017,9.9175,9.9966,9.8369,9.4425,8.8226,7.992,6.9707,5.7829,4.4571,3.0248,1.5204,-0.020361,-1.5606,-3.0636,-4.4935,-5.8161,-6.9998,-8.0164,-8.8417,-9.4558,-9.8442,-9.9976,-9.9122,-9.5903,-9.0394,-8.2726,-7.3084,-6.1697,-4.8837,-3.4811,-1.9954,-0.46202,1.0824,2.6009,4.0573,5.4169,6.6472
0.87611,1.0971,1.0621,1.1746,0.90214,1.0751,1.0556,1.0329,1.0657,0.95589,1.1973,1.1951,0.93325,0.80195,1.1475,1.1089,0.8409,1.0596,0.94937,0.88173,0.8143,1.0173,1.1028,1.0608,0.85994,0.90309,1.1526,1.0227,0.94453,0.86646,1.18,1.023,0.82734,0.82713,1.1952,0.84508,1.0313,1.045,1.1976,1.0177,1.1388,0.85889,0.90451,0.90111,1.1322,10.522,12.439,14.039,15.211,15.87,15.97,15.504,14.504,13.043,11.223,9.174,7.0418,4.9776,3.1282,1.6249,0.57462,0.051903,0.093916,0.69768,1.8203,3.382,5.2718,7.3554,9.4849,11.509,13.283,14.683,15.607,15.991,15.807,15.069,13.828,12.173,10.221,8.1122,5.995,4.0203,2.3283,1.0393,0.24488,0.001488,0.3264,1.1965,2.5501,4.2909,3.1531,5.5481,7.5489,9.0133,9.8374,9.9624,9.3796,8.1303,6.3034,4.0286,1.4676,-1.1978,-3.778,-6.0898,-7.9688,-9.2817,-9.9351,-9.8826,-9.1279,-7.7246,-5.7725,-3.4103,-0.8057,1.8561,4.3861,6.6044,8.3534,9.5089,9.9888,9.759,8.8357,7.2847,5.2161,2.7768,0.14027,-2.5062,-4.9747,-7.0896,-8.7009,-9.6939,-9.9981,-9.592,-8.5043,-6.8124,-4.6364
1.0156,0.98838,1.0534,0.84994,0.99213,1.1043,0.85961,1.1795,0.82087,0.84702,0.81069,1.0564,0.87748,1.0484,1.0782,1.0946,0.97145,1.0771,0.89656,0.97579,0.97733,0.83058,1.1515,0.94824,1.1778,0.89472,0.82117,1.0865,0.97866,1.0739,0.93657,1.1556,1.0258,0.81408,0.84768,1.0878,1.1651,1.0511,0.99371,0.96006,1.1326,1.1323,0.99184,0.97271,1.1662,9.9212,11.324,12.612,13.741,14.672,15.373,15.82,15.997,15.899,15.528,14.898,14.03,12.954,11.707,10.333,8.8781,7.3929,5.9287,4.5359,3.2625,2.1524,1.2439,0.56832,0.14894,0.00021447,0.12728,0.52575,1.1819,2.0731,3.1686,4.4306,5.8158,7.2762,8.7615,10.221,11.603,12.862,13.952,14.838,15.488,15.879,15.999,15.844,15.418,14.736,2.4015,4.1547,5.7646,7.1759,8.3398,9.2161,9.7748,9.9964,9.8735,9.4102,8.6224,7.5374,6.1926,4.6343,2.9162,1.0976,-0.75884,-2.5891,-4.3302,-5.9219,-7.3095,-8.4451,-9.2896,-9.8138,-9.9997,-9.8409,-9.3428,-8.5226,-7.4087,-6.0393,-4.4617,-2.7303,-0.90478,0.95193,2.7758,4.504,6.077,7.4404,8.5473,9.3596,9.8492,9.9993,9.8046,9.272,8.4197
0.91406,1.1998,1.0159,0.88722,0.87048,1.0522,1.0053,1.1745,0.94398,0.94927,0.83447,1.172,0.8307,1.0263,1.1364,1.1518,0.99876,1.1532,1.18,1.0895,1.1673,1.0743,1.1414,1.1364,0.87711,1.0362,0.92022,1.1998,1.0791,0.90498,1.0514,0.97241,1.1685,0.9285,1.1363,0.82095,1.1905,0.81691,0.9885,1.1069,0.96516,0.84254,1.0144,1.1188,1.134,9.2648,10.04,10.795,11.522,12.215,12.867,13.471,14.021,14.513,14.94,15.3,15.588,15.801,15.938,15.997,15.978,15.881,15.706,15.456,15.133,14.74,14.281,13.76,13.183,12.555,11.882,11.171,10.429,9.6636,8.8817,8.0911,7.2996,6.515,5.745,4.997,4.2785,3.5964,2.9576,2.3681,1.8339,1.3601,0.95137,0.61176,0.34457,0.15242,1.581,2.5497,3.4934,4.4028,5.2691,6.0837,6.8387,7.5267,8.1408,8.6752,9.1246,9.4845,9.7514,9.9227,9.9968,9.9729,9.8512,9.6329,9.3203,8.9162,8.4248,7.8508,7.1998,6.4782,5.6932,4.8523,3.9639,3.0366,2.0796,1.1021,0.11389,-0.87546,-1.8562,-2.8188,-3.7538,-4.6519,-5.5045,-6.303,-7.0399,-7.7077,-8.2999,-8.8108,-9.2353,-9.5693,-9.8095
0.9275,0.82043,1.1474,1.1445,0.8448,0.91851,0.81268,1.0639,1.1261,1.0405,1.1089,0.8234,1.0227,1.1035,0.87256,1.078,1.145,0.80879,0.9359,1.01,0.89569,0.96763,1.1773,0.82639,1.141,1.1729,1.1725,1.0583,0.80433,0.95879,0.94822,1.0547,1.147,1.0768,0.8666,1.1823,0.91868,0.97099,0.98152,0.83008,0.94587,0.97544,0.91653,1.0569,1.1805,8.8054,9.107,9.407,9.705,10.001,10.293,10.583,10.868,11.15,11.427,11.699,11.965,12.226,12.481,12.729,12.971,13.205,13.432,13.651,13.862,14.065,14.258,14.443,14.619,14.784,14.94,15.087,15.222,15.348,15.463,15.567,15.66,15.742,15.813,15.873,15.921,15.958,15.983,15.997,16,15.99,15.97,15.937,15.894,15.839,1.0067,1.3837,1.7588,2.1312,2.5007,2.8665,3.2282,3.5852,3.937,4.2832,4.6232,4.9566,5.2827,5.6013,5.9118,6.2138,6.5068,6.7904,7.0642,7.3279,7.5809,7.8231,8.0539,8.2732,8.4805,8.6756,8.8582,9.028,9.1847,9.3283,9.4584,9.5748,9.6774,9.7661,9.8407,9.9011,9.9472,9.979,9.9964,9.9994,9.9879,9.9621,9.9219,9.8673,9.7986
